TripID,Questionnaire,Income,Gender,Age,Occupation,Education,HouseHoldSize,HouseHold16,driversLicense,carAvail,OriginLoc,DestLoc,startActiv,endActiv,tripStart_time,tripDuration,TripDay,realTravelTime.Walk,realShortestDistance.Walk,realTravelTime.Car,realShortestDistance.Car,realTravelTime.MrC,realShortestDistance.MrC,realTravelTime.Bus,realShortestDistance.Bus,realAccessWalkTime.Bus,realAccessWalkDist.Bus,realEgressWalkTime.Bus,realEgressWalkDist.Bus,mode
7563,3473,<10000,Female,35-44,Houseworks,University,4,2,1,TRUE,1,2,Home,DropSomebody,0.31,15,7,4334,5768,906,6114,906,6114,1931,6114,284,356,354,460,Car
7564,3473,<10000,Female,35-44,Houseworks,University,4,2,1,TRUE,2,3,DropSomebody,PersonalActivities,0.33,15,7,2737,3601,495,3906,495,3906,1041,3906,91,127,52,72,Car
7565,3473,<10000,Female,35-44,Houseworks,University,4,2,1,TRUE,3,4,PersonalActivities,Home,0.38,10,7,1905,2537,334,2738,334,2738,877,2738,41,53,262,371,Car
7566,3473,<10000,Female,35-44,Houseworks,University,4,2,1,TRUE,4,5,Home,PickSomebody,0.54,20,7,3499,4656,816,5289,816,5289,1719,5289,284,356,483,671,Car
7567,3473,<10000,Female,35-44,Houseworks,University,4,2,1,TRUE,5,6,PickSomebody,Home,0.58,25,7,3489,4587,603,5055,603,5055,1591,5055,196,247,215,302,Car
7568,3476,20000-30000,Male,55-64,Retired,University,4,3,0,TRUE,1,2,Home,School,0.4,20,7,4475,6388,922,8200,922,8200,2374,8200,502,854,132,203,Bus
7569,3476,20000-30000,Male,55-64,Retired,University,4,3,0,TRUE,2,3,School,Home,0.6,30,7,5207,6387,854,7828,854,7828,3130,7828,63,83,855,864,Bus
7572,3479,<10000,Female,45-54,Houseworks,Lyceum,2,2,1,TRUE,1,2,Home,Shopping,0.75,15,7,3205,4420,475,4936,475,4936,1464,4936,113,157,216,299,Car
7573,3479,<10000,Female,45-54,Houseworks,Lyceum,2,2,1,TRUE,2,3,Shopping,Home,0.86,15,7,3372,4419,577,5209,577,5209,1203,5209,212,285,38,49,Car
7574,3480,<10000,Female,25-34,Unemployed_other,University,3,1,1,FALSE,1,2,Home,PersonalActivities,0.38,30,7,2153,2979,569,3265,569,3265,938,3265,395,584,95,121,Bus
7575,3480,<10000,Female,25-34,Unemployed_other,University,3,1,1,FALSE,2,3,PersonalActivities,Home,0.48,25,7,2444,2979,590,3955,590,3955,1141,3955,154,196,279,297,Bus
7576,3481,10000-20000,Female,45-54,Houseworks,Lyceum,5,4,0,TRUE,1,2,Home,OtherMeetings,0.42,15,7,788,940,306,1810,306,1810,450,1810,202,248,44,56,Bus
7577,3481,10000-20000,Female,45-54,Houseworks,Lyceum,5,4,0,TRUE,2,3,OtherMeetings,Home,0.53,15,7,656,940,417,2147,417,2147,565,417,40,50,391,540,Walk
7578,3482,<10000,Male,35-44,Employed,University,2,2,1,TRUE,1,2,Home,Work,0.27,15,7,2054,3021,717,3574,717,3574,1403,3574,76,109,198,276,MrC
7579,3482,<10000,Male,35-44,Employed,University,2,2,1,TRUE,2,3,Work,Home,0.58,15,7,2707,3087,611,3099,611,3099,1753,3099,150,181,74,104,MrC
7580,3483,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,1,2,Home,School,0.38,10,7,652,865,139,865,139,865,408,865,53,74,156,209,Bus
7581,3483,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,2,3,School,Leisure,0.44,15,7,670,827,280,1565,280,1565,511,280,273,377,99,129,Walk
7582,3483,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,3,4,Leisure,PersonalActivities,0.48,10,7,544,766,206,766,206,766,407,206,94,122,205,315,Walk
7587,3483,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,8,9,Home,Leisure,0.92,20,7,778,1046,230,1046,230,1046,555,1046,70,95,318,362,Bus
7588,3484,<10000,Male,45-54,Unemployed_other,Lyceum,4,3,1,TRUE,1,2,Home,PersonalActivities,0.44,35,7,3274,4460,934,5065,934,5065,1503,5065,55,94,59,91,Bus
7589,3484,<10000,Male,45-54,Unemployed_other,Lyceum,4,3,1,TRUE,2,3,PersonalActivities,Home,0.48,50,7,3549,4460,1014,5710,1014,5710,1352,5710,304,409,142,156,Bus
7590,3486,20000-30000,Female,35-44,Employed,University,4,2,1,TRUE,1,2,Home,Work,0.33,15,7,4304,5517,766,6246,766,6246,1967,6246,207,231,101,133,Car
7592,3486,20000-30000,Female,35-44,Employed,University,4,2,1,TRUE,3,4,Home,DropSomebody,0.75,10,7,1083,1347,372,2257,372,2257,511,372,79,85,101,128,Walk
7594,3486,20000-30000,Female,35-44,Employed,University,4,2,1,TRUE,5,6,Home,DropSomebody,0.79,10,7,1083,1347,372,2257,372,2257,511,372,79,85,101,128,Walk
7596,3486,20000-30000,Female,35-44,Employed,University,4,2,1,TRUE,7,8,Home,PickSomebody,0.88,10,7,1083,1347,372,2257,372,2257,511,372,79,85,101,128,Walk
7607,3490,30000-40000,Female,45-54,Employed,Lyceum,3,3,1,TRUE,1,2,Home,Work,0.31,30,7,1227,1678,455,2414,455,2414,994,2414,383,534,311,406,Bus
7608,3490,30000-40000,Female,45-54,Employed,Lyceum,3,3,1,TRUE,2,3,Work,Home,0.61,35,7,1328,1678,513,3254,513,3254,984,3254,439,533,191,229,Bus
7609,3491,10000-20000,Male,35-44,Employed,University,2,2,1,TRUE,1,2,Home,Work,0.38,10,7,764,1182,363,1737,363,1737,547,1737,148,214,61,83,Car
7610,3491,10000-20000,Male,35-44,Employed,University,2,2,1,TRUE,2,3,Work,Home,0.71,10,7,1125,1182,197,1275,197,1275,593,1275,100,106,205,201,Car
7613,3494,10000-20000,Female,65+,Retired,University,1,1,0,FALSE,1,2,Home,HealthActivities,0.75,15,7,516,666,421,1572,421,1572,418,1572,110,127,112,167,Bus
7614,3494,10000-20000,Female,65+,Retired,University,1,1,0,FALSE,2,3,HealthActivities,Home,0.79,15,7,506,666,182,666,182,666,346,666,94,115,108,155,Bus
7620,3496,10000-20000,Female,35-44,Employed,University,2,2,1,TRUE,3,4,Work,Home,0.85,30,7,12116,16365,1625,17654,1625,17654,3407,17654,399,571,90,125,Car
7628,3500,10000-20000,Female,35-44,Employed,University,4,2,1,TRUE,1,2,Home,Work,0.31,25,7,7806,10253,1515,20679,1515,20679,2362,20679,1266,5193,78,103,Car
7629,3500,10000-20000,Female,35-44,Employed,University,4,2,1,TRUE,2,3,Work,Home,0.54,35,7,7681,10314,1236,19204,1236,19204,2277,19204,514,3301,53,71,Car
7630,3501,<10000,Male,35-44,Employed,Lyceum,5,2,1,TRUE,1,2,Home,Work,0.31,45,7,11006,14974,1552,18516,1552,18516,3001,18516,201,248,213,297,Car
7631,3501,<10000,Male,35-44,Employed,Lyceum,5,2,1,TRUE,2,3,Work,Home,0.9,30,7,11123,14973,1503,18765,1503,18765,3405,18765,410,560,143,199,Car
7632,3502,10000-20000,Male,25-34,Employed,University,4,4,1,TRUE,1,2,Home,Work,0.54,10,7,1416,1909,468,2671,468,2671,730,2671,79,100,61,72,Bus
7633,3502,10000-20000,Male,25-34,Employed,University,4,4,1,TRUE,2,3,Work,Home,0.67,10,7,1492,1909,344,2044,344,2044,688,2044,99,138,52,72,Car
7646,3507,10000-20000,Female,45-54,Houseworks,HighSchool,3,2,0,TRUE,1,2,Home,PersonalActivities,0.23,50,7,9329,12822,981,13116,981,13116,4222,13116,2150,9244,44,63,Bus
7653,3511,<10000,Female,16-24,Student,Lyceum,5,4,0,TRUE,1,2,Home,OtherMeetings,0.71,20,7,1239,1593,356,1764,356,1764,1036,356,402,493,39,55,Walk
7654,3511,<10000,Female,16-24,Student,Lyceum,5,4,0,TRUE,2,3,OtherMeetings,Home,0.79,20,7,1123,1546,440,2321,440,2321,990,440,46,62,405,589,Walk
7659,3515,10000-20000,Female,55-64,Retired,PrimarySchool,5,5,1,TRUE,1,2,Home,Shopping,0.38,15,7,2313,3270,322,3279,322,3279,1384,3279,209,304,56,89,Car
7660,3515,10000-20000,Female,55-64,Retired,PrimarySchool,5,5,1,TRUE,2,3,Shopping,Home,0.43,15,7,2676,3272,431,4823,431,4823,1490,4823,177,203,226,328,Car
7668,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,2,3,School,HorkRelatedActivities,0.56,15,7,1553,2102,415,2492,415,2492,977,2492,205,275,264,333,Car
7669,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,3,4,HorkRelatedActivities,STPersonalActivities(Gas),0.6,15,7,1767,2271,645,2871,645,2871,849,2871,191,241,94,136,Car
7670,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,4,5,STPersonalActivities(Gas),OtherMeetings,0.63,15,7,1009,1269,364,1896,364,1896,744,1896,444,587,147,211,Car
7671,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,5,6,OtherMeetings,Shopping,0.65,10,7,2257,2996,445,3374,445,3374,1875,3374,283,411,761,1001,Car
7672,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,6,7,Shopping,Sports,0.67,10,7,2342,3191,459,3462,459,3462,2028,3462,504,754,718,889,Car
7674,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,8,9,Leisure,Home,0.92,30,7,10810,15155,939,18098,939,18098,2979,18098,1649,15219,74,94,Car
7675,3518,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,9,10,Home,Leisure,0.98,25,7,3876,5108,876,5079,876,5079,1666,5079,47,44,75,94,Car
7676,3519,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,1,2,Home,School,0.38,40,7,5218,6908,1076,13469,1076,13469,1503,13469,542,2340,264,309,Bus
7677,3519,<10000,Female,16-24,Student,Lyceum,1,1,0,FALSE,2,3,School,Home,0.69,45,7,5240,6908,1288,8999,1288,8999,2210,8999,225,309,250,305,Bus
7680,3522,<10000,Male,55-64,Retired,HighSchool,2,2,1,TRUE,1,2,Home,Shopping,0.38,5,7,7861,10883,969,11291,969,11291,2636,11291,237,346,134,186,Car
7684,3524,10000-20000,Female,35-44,Employed,Lyceum,3,3,0,TRUE,1,2,Home,Work,0.25,60,7,4932,6476,1148,7636,1148,7636,2586,7636,1312,3322,64,68,Bus
7697,3528,<10000,Male,65+,Retired,University,3,3,1,TRUE,1,2,Home,ChangeMode,0.31,5,7,789,1112,263,1290,263,1290,534,1290,120,161,136,172,Bus
7699,3528,<10000,Male,65+,Retired,University,3,3,1,TRUE,3,4,OtherMeetings,ChangeMode,0.69,30,7,3413,4711,455,4749,455,4749,1217,4749,319,448,297,386,Bus
7700,3528,<10000,Male,65+,Retired,University,3,3,1,TRUE,4,5,ChangeMode,Home,0.72,20,7,1392,1708,280,1790,280,1790,814,1790,381,1793,433,539,Bus
7701,3529,10000-20000,Female,65+,Retired,University,1,1,1,TRUE,1,2,Home,Shopping,0.44,60,7,1771,2352,548,3425,548,3425,1064,3425,87,92,488,597,Bus
7702,3529,10000-20000,Female,65+,Retired,University,1,1,1,TRUE,2,3,Shopping,Home,0.5,60,7,1706,2352,476,2958,476,2958,1094,476,180,241,423,561,Walk
7703,3529,10000-20000,Female,65+,Retired,University,1,1,1,TRUE,3,4,Home,OtherMeetings,0.75,30,7,3010,4053,693,4043,693,4043,1191,4043,87,92,120,181,Bus
7704,3529,10000-20000,Female,65+,Retired,University,1,1,1,TRUE,4,5,OtherMeetings,Home,0.83,30,7,3007,4056,533,4301,533,4301,1269,4301,58,59,221,309,Bus
7705,3530,<10000,Male,55-64,Retired,PrimarySchool,2,2,1,TRUE,1,2,Home,PickSomebody,0.63,30,7,1419,2119,450,2450,450,2450,1092,2450,88,136,545,735,Car
7706,3530,<10000,Male,55-64,Retired,PrimarySchool,2,2,1,TRUE,2,3,PickSomebody,Home,0.65,50,7,1838,2118,455,2489,455,2489,1311,2489,596,734,192,206,Car
7707,3531,10000-20000,Female,35-44,Employed,HighSchool,3,3,1,TRUE,1,2,Home,Work,0.31,5,7,1656,2154,599,5637,599,5637,1196,5637,582,659,70,97,Car
7708,3531,10000-20000,Female,35-44,Employed,HighSchool,3,3,1,TRUE,2,3,Work,Home,0.65,10,7,1574,2154,269,2919,269,2919,988,2919,69,94,427,643,Car
7710,3531,10000-20000,Female,35-44,Employed,HighSchool,3,3,1,TRUE,4,5,HealthActivities,Home,0.9,20,7,3547,4373,732,4732,732,4732,1406,4732,89,116,81,110,Bus
7714,3533,10000-20000,Female,45-54,Houseworks,University,4,4,0,FALSE,2,3,ChangeMode,Shopping,0.58,30,7,3322,4219,781,4876,781,4876,1462,4876,61,82,485,103,Bus
7715,3533,10000-20000,Female,45-54,Houseworks,University,4,4,0,FALSE,3,4,Shopping,ChangeMode,0.62,5,7,3178,4412,740,4572,740,4572,1433,4572,417,608,143,181,Bus
7716,3533,10000-20000,Female,45-54,Houseworks,University,4,4,0,FALSE,4,5,ChangeMode,ChangeMode,0.63,10,7,1217,1567,401,1781,401,1781,695,1781,231,301,69,85,Bus
7717,3533,10000-20000,Female,45-54,Houseworks,University,4,4,0,FALSE,5,6,ChangeMode,Home,0.65,30,7,1654,1975,586,2144,586,2144,936,2144,77,118,252,337,Bus
7720,3535,<10000,Male,45-54,Retired,Lyceum,6,4,1,TRUE,1,2,Home,PersonalActivities,0.38,60,7,5090,7456,1438,8439,1438,8439,2514,8439,511,817,614,818,Car
7721,3535,<10000,Male,45-54,Retired,Lyceum,6,4,1,TRUE,2,3,PersonalActivities,Home,0.52,60,7,6642,7457,1189,11002,1189,11002,2792,11002,660,834,791,854,Car
7723,3535,<10000,Male,45-54,Retired,Lyceum,6,4,1,TRUE,4,5,OtherMeetings,Home,0.83,60,7,8170,9689,725,8444,725,8444,3377,8444,32,33,791,854,Car
7724,3536,10000-20000,Female,55-64,Retired,University,5,4,1,TRUE,1,2,Home,Shopping,0.31,100,7,11103,16225,1723,17715,1723,17715,3716,17715,151,231,188,263,Bus
7725,3536,10000-20000,Female,55-64,Retired,University,5,4,1,TRUE,2,3,Shopping,Home,0.6,110,7,14017,16333,1786,19494,1786,19494,3547,19494,203,266,147,217,Bus
7726,3537,10000-20000,Male,55-64,Employed,Lyceum,4,4,1,TRUE,1,2,Home,Work,0.33,45,7,7417,9898,1486,15183,1486,15183,2182,15183,127,150,198,276,Bus
7728,3538,20000-30000,Female,45-54,Houseworks,University,3,2,1,TRUE,1,2,Home,Sports,0.38,10,7,4403,6487,1073,8249,1073,8249,1997,8249,503,661,259,311,Car
7729,3538,20000-30000,Female,45-54,Houseworks,University,3,2,1,TRUE,2,3,Sports,Home,0.5,15,7,5543,6487,1180,7592,1180,7592,1935,7592,203,310,536,665,Car
7730,3539,20000-30000,Female,25-34,Employed,MSc,3,3,1,TRUE,1,2,Home,Work,0.35,35,7,4085,5540,896,5825,896,5825,1643,5825,328,489,94,133,Bus
7731,3539,20000-30000,Female,25-34,Employed,MSc,3,3,1,TRUE,2,3,Work,Home,0.61,25,7,2083,2750,631,3266,631,3266,1202,3266,268,328,431,543,Bus
7732,3540,<10000,Male,65+,Retired,PrimarySchool,2,2,1,TRUE,1,2,Home,PersonalActivities,0.29,10,7,1369,1858,279,1888,279,1888,1070,1888,888,1300,127,131,Bus
7733,3540,<10000,Male,65+,Retired,PrimarySchool,2,2,1,TRUE,2,3,PersonalActivities,Home,0.35,10,7,1370,1857,233,1886,233,1886,418,1886,198,1694,220,297,Bus
7734,3540,<10000,Male,65+,Retired,PrimarySchool,2,2,1,TRUE,3,4,Home,Work,0.38,30,7,1369,1858,279,1888,279,1888,1070,279,888,1300,127,131,Walk
7735,3540,<10000,Male,65+,Retired,PrimarySchool,2,2,1,TRUE,4,5,Work,Home,0.52,35,7,1370,1857,233,1886,233,1886,418,233,198,1694,220,297,Walk
7736,3541,10000-20000,Female,35-44,Employed,University,5,3,1,TRUE,1,2,Home,Work,0.38,20,7,1333,1749,358,1996,358,1996,512,1996,53,72,41,63,Bus
7737,3541,10000-20000,Female,35-44,Employed,University,5,3,1,TRUE,2,3,Work,Home,0.6,25,7,1283,1749,356,1749,356,1749,650,1749,122,183,110,138,Bus
7739,3541,10000-20000,Female,35-44,Employed,University,5,3,1,TRUE,4,5,Sports,Home,0.79,20,7,2407,3134,599,4100,599,4100,1142,4100,233,270,110,138,Bus
7740,3542,<10000,Female,65+,Employed,HighSchool,2,2,1,TRUE,1,2,Home,Work,0.32,45,7,11760,16236,1349,23138,1349,23138,3702,23138,276,400,213,297,Car
7741,3542,<10000,Female,65+,Employed,HighSchool,2,2,1,TRUE,2,3,Work,Home,0.71,40,7,12483,16301,1342,23529,1342,23529,4255,23529,410,560,344,395,Car
7742,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,1,2,Home,Work,0.35,10,7,1607,2101,452,2631,452,2631,785,452,160,228,91,132,Walk
7743,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,2,3,Work,Home,0.39,10,7,1678,2358,368,2855,368,2855,1201,368,759,1115,247,308,Walk
7744,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,3,4,Home,Work,0.52,20,7,8078,10970,1006,14158,1006,14158,1926,14158,205,298,213,297,Car
7745,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,4,5,Work,Work,0.54,20,7,9673,12934,1202,17149,1202,17149,3429,17149,410,560,751,914,Car
7746,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,5,6,Work,Work,0.56,30,7,9375,12933,1114,17628,1114,17628,3241,17628,628,905,213,297,Car
7747,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,6,7,Work,Home,0.59,20,7,8468,11500,1043,15634,1043,15634,2589,15634,410,560,508,631,Car
7748,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,7,8,Home,Work,0.77,30,7,3228,4334,784,4841,784,4841,1644,4841,446,631,226,338,Bus
7749,3543,<10000,Male,45-54,Employed,Lyceum,1,1,1,TRUE,8,9,Work,Home,0.83,30,7,3361,4557,788,4612,788,4612,1664,4612,212,278,235,298,Bus
7750,3544,10000-20000,Male,35-44,Employed,University,4,2,1,TRUE,1,2,Home,HorkRelatedActivities,0.33,15,7,3115,4300,758,4462,758,4462,1477,4462,482,655,163,206,Car
7751,3544,10000-20000,Male,35-44,Employed,University,4,2,1,TRUE,2,3,HorkRelatedActivities,Work,0.35,30,7,10906,12362,1222,13078,1222,13078,3808,13078,139,206,215,212,Car
7752,3544,10000-20000,Male,35-44,Employed,University,4,2,1,TRUE,3,4,Work,HorkRelatedActivities,0.5,30,7,8794,12563,1134,12957,1134,12957,4093,12957,124,211,300,413,Car
7754,3544,10000-20000,Male,35-44,Employed,University,4,2,1,TRUE,5,6,HorkRelatedActivities,Home,0.61,15,7,3046,3949,645,5692,645,5692,1538,5692,239,319,388,454,Car
7758,3546,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,1,2,Home,Work,0.25,10,7,2710,3370,580,10767,580,10767,2270,10767,58,81,51,91,MrC
7759,3546,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,2,3,Work,Home,0.67,15,7,2478,3370,625,3377,625,3377,2048,3377,782,1142,29,39,MrC
7760,3546,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,3,4,Home,Leisure,0.83,15,7,2050,2711,635,3347,635,3347,1186,3347,58,81,389,562,MrC
7761,3546,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,4,5,Leisure,Home,0.92,10,7,2157,2711,688,3622,688,3622,1290,3622,522,600,29,39,MrC
7763,3546,10000-20000,Male,45-54,Employed,University,4,2,1,TRUE,6,7,Leisure,Home,0.94,10,7,154,210,28,210,28,210,109,28,80,230,29,39,Walk
7764,3547,10000-20000,Female,45-54,Employed,University,3,3,1,TRUE,1,2,Home,Work,0.48,5,7,1110,1538,339,1513,339,1513,623,1513,140,148,38,50,Car
7765,3547,10000-20000,Female,45-54,Employed,University,3,3,1,TRUE,2,3,Work,Home,0.67,5,7,1178,1538,345,1513,345,1513,625,1513,95,109,99,153,Car
7766,3548,<10000,Male,45-54,Employed,HighSchool,4,2,1,TRUE,1,2,Home,Work,0.46,20,7,2609,3547,667,4062,667,4062,1596,4062,1492,3708,104,122,Bus
7767,3548,<10000,Male,45-54,Employed,HighSchool,4,2,1,TRUE,2,3,Work,Home,0.49,15,7,2635,3547,652,5682,652,5682,1630,5682,221,287,174,228,Bus
7768,3549,10000-20000,Female,25-34,Student,Lyceum,2,2,1,TRUE,1,2,Home,School,0.39,15,7,2566,3370,922,4834,922,4834,1402,4834,329,479,174,247,Car
7769,3549,10000-20000,Female,25-34,Student,Lyceum,2,2,1,TRUE,2,3,School,Home,0.65,30,7,2545,3370,702,3584,702,3584,1097,3584,46,61,381,479,Car
7770,3549,10000-20000,Female,25-34,Student,Lyceum,2,2,1,TRUE,3,4,Home,Leisure,0.96,10,7,1910,2504,584,3167,584,3167,1106,3167,329,479,131,153,Car
7771,3550,10000-20000,Female,45-54,Unemployed,Lyceum,5,3,1,TRUE,1,2,Home,PersonalActivities,0.49,15,7,601,822,129,822,129,822,405,129,87,92,74,90,Walk
7778,3553,<10000,Female,35-44,Employed,Lyceum,4,3,1,TRUE,2,3,OtherMeetings,Home,0.92,20,7,6785,9066,1720,10494,1720,10494,3198,10494,168,183,154,202,Car
7779,3554,<10000,Male,65+,Retired,PrimarySchool,2,2,0,FALSE,1,2,Home,Shopping,0.4,15,7,3265,4227,813,4515,813,4515,1435,4515,108,127,454,533,Bus
7781,3555,30000-40000,Male,35-44,Employed,Lyceum,4,2,1,TRUE,1,2,Home,Work,0.35,5,7,2021,2769,365,2769,365,2769,1082,2769,79,113,299,414,Car
7783,3555,30000-40000,Male,35-44,Employed,Lyceum,4,2,1,TRUE,3,4,Home,PickSomebody,0.73,5,7,4134,5260,747,7942,747,7942,1755,7942,79,113,65,84,Car
7785,3556,10000-20000,Male,55-64,Employed,University,6,5,1,TRUE,1,2,Home,Work,0.42,100,7,5242,6829,1133,6935,1133,6935,1590,6935,335,426,205,273,Bus
7786,3556,10000-20000,Male,55-64,Employed,University,6,5,1,TRUE,2,3,Work,Home,0.54,45,7,5143,6829,1179,16592,1179,16592,1908,16592,248,355,205,246,Bus
7787,3557,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,1,2,Home,ChangeMode,0.28,35,7,5982,8106,1509,9093,1509,9093,1971,9093,1773,7719,198,276,Bus
7788,3557,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,2,3,ChangeMode,School,0.31,25,7,9409,12849,1029,14528,1029,14528,3109,14528,99,110,1520,2117,Bus
7789,3557,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,3,4,School,ChangeMode,0.64,20,7,7678,10432,997,12998,997,12998,1510,12998,119,169,220,298,Bus
7790,3557,<10000,Female,16-24,Student,Lyceum,4,4,0,TRUE,4,5,ChangeMode,Home,0.66,25,7,7981,10512,1361,11307,1361,11307,1928,11307,58,71,404,513,Bus
7791,3558,<10000,Female,16-24,Student,Lyceum,1,1,1,FALSE,1,2,Home,School,0.33,60,7,10537,14396,1528,16878,1528,16878,2614,16878,351,544,125,169,Bus
7792,3558,<10000,Female,16-24,Student,Lyceum,1,1,1,FALSE,2,3,School,Home,0.58,75,7,10759,14396,1395,16370,1395,16370,2523,16370,119,169,490,545,Bus
7796,3560,30000-40000,Female,45-54,Employed,University,5,4,1,TRUE,2,3,Work,Home,0.66,70,7,5193,7512,1091,10767,1091,10767,3489,10767,1898,9468,259,344,Bus
7797,3561,<10000,Male,55-64,Unemployed,PrimarySchool,4,4,1,TRUE,1,2,Home,Work,0.33,15,7,902,1015,302,1373,302,1373,463,1373,107,118,76,82,Car
7799,3562,30000-40000,Male,45-54,Employed,MSc,5,5,1,TRUE,1,2,Home,Work,0.33,30,7,3135,4118,776,4584,776,4584,1331,4584,87,92,278,378,Bus
7800,3562,30000-40000,Male,45-54,Employed,MSc,5,5,1,TRUE,2,3,Work,Home,0.63,30,7,3099,4118,672,4442,672,4442,1382,4442,313,405,221,309,Bus
7801,3563,10000-20000,Female,45-54,Employed,HighSchool,3,3,0,FALSE,1,2,Home,OtherMeetings,0.47,20,7,2934,3966,745,4758,745,4758,1150,4758,105,159,40,45,Bus
7814,3570,30000-40000,Male,55-64,Retired,MSc,4,4,1,TRUE,2,3,OtherMeetings,OtherMeetings,0.71,30,7,5297,7357,1014,7551,1014,7551,3709,7551,311,465,675,930,Car
7815,3570,30000-40000,Male,55-64,Retired,MSc,4,4,1,TRUE,3,4,OtherMeetings,Home,0.73,60,7,15354,19835,2019,27407,2019,27407,5329,27407,672,930,81,83,Car
7816,3571,10000-20000,Male,55-64,Retired,University,4,4,1,TRUE,1,2,Home,OtherMeetings,0.42,60,7,12695,17304,1192,20754,1192,20754,3984,20754,239,349,125,199,Car
7817,3571,10000-20000,Male,55-64,Retired,University,4,4,1,TRUE,2,3,OtherMeetings,Home,0.56,90,7,13566,17306,1207,21094,1207,21094,4020,21094,53,72,285,348,Car
7819,3571,10000-20000,Male,55-64,Retired,University,4,4,1,TRUE,4,5,Leisure,Home,0.76,15,7,826,1268,211,1491,211,1491,706,211,151,157,285,348,Walk
7826,3575,<10000,Male,65+,Retired,Lyceum,2,2,1,TRUE,1,2,Home,Shopping,0.35,10,7,1552,2214,214,2214,214,2214,782,2214,93,129,216,299,Bus
7827,3575,<10000,Male,65+,Retired,Lyceum,2,2,1,TRUE,2,3,Shopping,Shopping,0.42,45,7,7578,9984,1371,12401,1371,12401,2506,12401,212,285,75,94,Bus
7828,3575,<10000,Male,65+,Retired,Lyceum,2,2,1,TRUE,3,4,Shopping,Home,0.52,30,7,6075,7936,1044,8525,1044,8525,2410,8525,119,167,102,129,Bus
7835,3578,10000-20000,Female,55-64,Retired,Lyceum,4,4,1,TRUE,1,2,Home,PersonalActivities,0.46,30,7,1372,2056,551,2580,551,2580,1018,2580,145,247,104,145,Bus
7837,3579,30000-40000,Female,35-44,Houseworks,University,3,2,1,TRUE,1,2,Home,Work,0.33,120,7,9711,13100,1296,15229,1296,15229,4208,15229,1758,7627,77,137,Bus
7844,3584,20000-30000,Female,35-44,Employed,University,4,2,1,TRUE,2,3,Work,Home,0.6,30,7,4211,5714,886,6745,886,6745,1616,6745,154,224,196,250,Car
7846,3586,30000-40000,Female,45-54,Employed,MSc,3,3,1,TRUE,2,3,Work,Home,0.5,10,7,1161,1494,316,1828,316,1828,799,1828,133,191,421,600,Car
7847,3586,30000-40000,Female,45-54,Employed,MSc,3,3,1,TRUE,3,4,Home,Shopping,0.54,45,7,4166,5588,976,5745,976,5745,1745,5745,166,212,66,98,Bus
7848,3586,30000-40000,Female,45-54,Employed,MSc,3,3,1,TRUE,4,5,Shopping,Home,0.63,30,7,4208,5588,736,5698,736,5698,1612,5698,100,125,144,183,Bus
7851,3588,<10000,Male,35-44,Employed,Lyceum,4,2,1,TRUE,1,2,Home,Work,0.42,5,7,4206,5784,496,5784,496,5784,1067,5784,332,448,104,135,Car
7852,3588,<10000,Male,35-44,Employed,Lyceum,4,2,1,TRUE,2,3,Work,Home,0.54,5,7,4182,5784,665,5868,665,5868,1048,5868,102,142,322,450,Car
7862,3592,<10000,Female,65+,Retired,University,4,4,1,TRUE,1,2,Home,PersonalActivities,0.71,60,7,9038,12857,1638,20647,1638,20647,3167,20647,89,158,108,125,Bus
7863,3592,<10000,Female,65+,Retired,University,4,4,1,TRUE,2,3,PersonalActivities,Home,0.83,75,7,10592,12862,1514,13194,1514,13194,3149,13194,418,569,58,66,Bus
7864,3593,10000-20000,Female,55-64,Employed,HighSchool,3,3,0,FALSE,1,2,Home,Work,0.36,45,7,8332,11370,1133,15126,1133,15126,1349,15126,605,838,84,117,Bus
